message_id,date,text,tags,tweet_lang,source,place,geom,retweets,tweet_favorites,photo_url,quoted_status_id,user_id,user_name,user_location,followers,friends,user_favorites,status,user_lang,latitude,longitude,data_source,corona_related
1329398787471642624,2020-11-19 12:19:04,@DavidGoforth @seanhannity If you would really look you would know you are a blind sheep being lied to and believing everything your told by the Democrats and Media less than 3000 have died from covid the rest have other problems,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Orem, UT",0103000020E610000001000000050000006458C51B99F05BC0FBE8D495CF2044406458C51B99F05BC0B1321AF9BC2A444076C075C58CE85BC0B1321AF9BC2A444076C075C58CE85BC0FBE8D495CF2044406458C51B99F05BC0FBE8D495CF204440,0,0,,-1.0,609692245,GVDhunter,,26,31,21,229,,,,{3},True
1337793664429527041,2020-12-12 16:17:19,@NoahGragson I was also gonna write to you my friend but unfortunately I might be sick it looks like I got COVID 19 I'm gonna have to take it easy for several days Noah good luck with your cameo,,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Shively, KY",0103000020E610000001000000050000000C0742B2807655C0A5F5B704E01543400C0742B2807655C091D61874421C43406B65C22FF57155C091D61874421C43406B65C22FF57155C0A5F5B704E01543400C0742B2807655C0A5F5B704E0154340,0,0,,-1.0,1318487442,bnascarg,Louisville KY,1638,4999,65196,100669,,,,{3},True
1307281949841653761,2020-09-19 11:34:39,@AC360 @andersoncooper Your trying to shut the economy down so if your elected you can look like a hero the virus is no more than a cold to 99% of the people or the ones who get sick are hypochondriacs or old people,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Minneapolis, MN",0103000020E61000000100000005000000A72215C6165557C0054F2157EA714640A72215C6165557C07558E1968F8646405AA148F7734C57C07558E1968F8646405AA148F7734C57C0054F2157EA714640A72215C6165557C0054F2157EA714640,0,0,,-1.0,240495372,Jonnel2853,"Minneapolis, MN",294,389,6656,4347,,,,{3},True
1306931586059964416,2020-09-18 12:22:26,This is where we are at. It's why the world economy needed a coronavirus pandemic https://t.co/z3yFlZyiC6,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cleveland Heights, OH",0103000020E61000000100000005000000EB71DF6A9D6654C0EC33677DCABD4440EB71DF6A9D6654C0F7ADD689CBC54440CCD24ECDE56154C0F7ADD689CBC54440CCD24ECDE56154C0EC33677DCABD4440EB71DF6A9D6654C0EC33677DCABD4440,0,0,,-1.0,3031006858,AkivaLichtner,,31,91,3032,1980,,,,{3},True
1429809222896730118,2021-08-23 14:14:17,"@L_A_Baker @scIaris @GovBillLee Are you actually retarded? You’re making me angry. Someone needs to slap you across the face and get you to wake up. Masks are the easiest preventative measure you can possibly take, since you won’t get vaccinated. 

And they WORK. That’s why DOCTORS and SURGEONS wear them!",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plano, TX",0103000020E61000000100000005000000FE261422E03658C03C16DBA4A27F4040FE261422E03658C0D789CBF10A90404034812216312758C0D789CBF10A90404034812216312758C03C16DBA4A27F4040FE261422E03658C03C16DBA4A27F4040,0,0,,-1.0,881436277,sam_korenman,"Plano, Texas",68,488,12210,5020,,,,{3},True
1318284142761644034,2020-10-19 20:13:26,@samanthamarika1 @TheRightMelissa Because they tell us to...no way to escape this virus it was put on us on purpose and it will never go away..more people wearing masks and more people are catching it....after the election it will calm down,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rosenberg, TX",0103000020E6100000010000000500000002D8800871F557C036CEA623807B3D4002D8800871F557C0C4793881E9943D40933655F7C8EC57C0C4793881E9943D40933655F7C8EC57C036CEA623807B3D4002D8800871F557C036CEA623807B3D40,0,0,,-1.0,578769885,DonaldDrsonnie,"Rosenberg, TX",34,32,2659,574,,,,{3},True
1429604179069132802,2021-08-23 00:39:31,"@matthewjdowd @CNN Exactly. Let’s get our people out, but not distracted from the real threats: covid, too many young people deaths, and climate action. Let’s help India take a leadership role in region and advance a cause to educate women and individual freedoms.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Diego, CA",0103000020E610000001000000050000002578431A15525DC03E22A644124540402578431A15525DC0DA3BA3AD4A8A404025404D2D5B3B5DC0DA3BA3AD4A8A404025404D2D5B3B5DC03E22A644124540402578431A15525DC03E22A64412454040,0,0,,-1.0,71346327,garyrikard,,224,679,7798,7438,,,,{3},True
1329116214455504896,2020-11-18 17:36:13,"@jbeam43047857 @SankeyJoshua @BayesianLeif @MattWalshBlog The failure of your logic is you assume all masks are the same and all work the same. It is a common error to think PPE act like a screen doors.  Infact good ones DO materially reduce the intake of smoke and odors, as well virions.  

Pick better weapons.",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","San Diego, CA",0103000020E610000001000000050000002578431A15525DC03E22A644124540402578431A15525DC0DA3BA3AD4A8A404025404D2D5B3B5DC0DA3BA3AD4A8A404025404D2D5B3B5DC03E22A644124540402578431A15525DC03E22A64412454040,0,0,,-1.0,19627046,JJSchaible,It's pronounced San De-ahh-go,603,910,9906,9979,,,,{3},True
1317816059710242819,2020-10-18 13:13:27,#EndSARS #EndPoliceBrutalityinNigera #AbolishSARS,"EndSARS,EndPoliceBrutalityinNigera,AbolishSARS",und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mississippi, USA",0103000020E610000001000000050000007C65DEAAEBE956C09013268C66253E407C65DEAAEBE956C067EE21E17B7F4140D76839D0430656C067EE21E17B7F4140D76839D0430656C09013268C66253E407C65DEAAEBE956C09013268C66253E40,0,0,,-1.0,1053086005,Donutie21,"Lagos, Nigeria",603,519,1733,18199,,,,{3},True
1329079364684709891,2020-11-18 15:09:48,"People who have spoken with health workers caring for record number of Covid patients say they are struggling with the weight of the care on their shoulders, feeling like they’re in a no-win situation trying to care for patients while there’s no plan from the feds. Fixed it.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nashville, TN",0103000020E61000000100000005000000EAAF575870C155C0F6D214014EFF4140EAAF575870C155C0431D56B8E53342405167EE21E1A355C0431D56B8E53342405167EE21E1A355C0F6D214014EFF4140EAAF575870C155C0F6D214014EFF4140,0,0,,1.3290630479446917e+18,23006863,thedivaesq,"Nashville, TN",819,748,1381,24050,,,,{3},True
1328798383230902273,2020-11-17 20:33:17,"Highland Regional @ Burlington Township Field Hockey 🏑 game images are available to view on CBS Sports MaxPreps.

@HighlandTartans @FieldhockeyBT @bthsathletics 

CBS Sport MaxPreps Link:

https://t.co/fLubGghVjt https://t.co/MgGUxvRaVD",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Burlington Township High School,0103000020E610000001000000050000004AD235936FB552C0376E313F370844404AD235936FB552C0376E313F370844404AD235936FB552C0376E313F370844404AD235936FB552C0376E313F370844404AD235936FB552C0376E313F37084440,0,0,"http://pbs.twimg.com/media/EnDXFDuXYAIWzxt.jpg,http://pbs.twimg.com/media/EnDXFDtW8AUDDnW.jpg,http://pbs.twimg.com/media/EnDXFDyXMAssvov.jpg,http://pbs.twimg.com/media/EnDXFD4XIAA7l6Z.jpg",-1.0,1190404655517450243,ProActionSport1,,163,246,1948,204,,,,{3},True
1429801012475404290,2021-08-23 13:41:40,"🚨FURTHERMORE: NEW YORK (AP) — NYC public schools, largest system in the US, mandates COVID-19 vaccinations for teachers with no opt-out option.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Washington, DC",0103000020E6100000010000000500000005871744A44753C08F8AFF3BA266434005871744A44753C0D68BA19C687F43403FC7478B333A53C0D68BA19C687F43403FC7478B333A53C08F8AFF3BA266434005871744A44753C08F8AFF3BA2664340,0,0,,-1.0,303512493,MikevWUSA,"Washington, DC",16241,2763,6607,14420,,,,{3},True
1429848771677106188,2021-08-23 16:51:27,"@that0ne6uy 1st, second or third. The racial part shouldn't have been part of conversation. I have defended cam against racist critics since he came into the league. My disappointment here is beyond football. The black community is getting ravished by COVID-19. He could make an impact",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fort Worth, TX",0103000020E610000001000000050000005ABBED42736258C07F69519FE44840405ABBED42736258C041102043C77E4040B742588D254258C041102043C77E4040B742588D254258C07F69519FE44840405ABBED42736258C07F69519FE4484040,0,0,,-1.0,61398906,clarencehilljr,Dallas/Fort Worth,65162,1418,63780,287367,,,,{3},True
1307418577335660557,2020-09-19 20:37:34,"Spread this far.& wide. Overlook the initial part. 

https://t.co/tAXMQpc0vR",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Georgia, USA",0103000020E61000000100000005000000ACA92C0ABB6655C0C504357C0B5B3E40ACA92C0ABB6655C082E49D4319804140AF05BD37862F54C082E49D4319804140AF05BD37862F54C0C504357C0B5B3E40ACA92C0ABB6655C0C504357C0B5B3E40,0,0,,-1.0,575711333,1celticwomyn,"Georgia, USA",4221,4087,127738,83960,,,,{3},True
1337896473090912256,2020-12-12 23:05:50,Ashanti tested positive for covid😩😩.,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Henderson, NV",0103000020E61000000100000005000000D845D1031FCA5CC0B6BFB33D7AF54140D845D1031FCA5CC0A8A78FC01F0C42402E573F36C9BA5CC0A8A78FC01F0C42402E573F36C9BA5CC0B6BFB33D7AF54140D845D1031FCA5CC0B6BFB33D7AF54140,0,0,,-1.0,359134751,AskAboutBRE,CA to NV,350,297,4355,34535,,,,{3},True
1329265639161270281,2020-11-19 03:29:59,@superscuba83 I am tremendously disappointed in Diana’s son.  He needs to go home and leave Biden’s influence. Biden family very dirty.  Will stain UK. Andrews antic did damage but Harry association with Biden’s will be the death blow for the Royal family.,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Farmington, MO",0103000020E610000001000000050000005BE9B5D9589D56C0C72E51BD35E042405BE9B5D9589D56C02524D236FEE84240B9196EC0E79856C02524D236FEE84240B9196EC0E79856C0C72E51BD35E042405BE9B5D9589D56C0C72E51BD35E04240,0,0,,-1.0,787294148,LynnMcGraw3,,230,292,8477,3642,,,,{3},True
1329154827658489856,2020-11-18 20:09:40,"@BreitbartNews Wearing masks are unpatriotic. The largest randomized controlled trial of masks ever (n=6,000) from Denmark fails to show a statistically significant difference in infection rates.
https://t.co/Kn9BIBngzi…",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scottsdale, AZ",0103000020E610000001000000050000001FF46C567DFD5BC07BC03C64CAB740401FF46C567DFD5BC0D4450A65E1EB40409E4319AA62F05BC0D4450A65E1EB40409E4319AA62F05BC07BC03C64CAB740401FF46C567DFD5BC07BC03C64CAB74040,0,0,,-1.0,52765914,anniecollins10,,7,201,1579,865,,,,{3},True
1307011562658566145,2020-09-18 17:40:14,"Incredible job?  Who is Donald Trump fooling?  The casualty count from the coronavirus pandemic, and what could have been done, should haunt this man forever.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alafaya, FL",0103000020E61000000100000005000000B7B585E7A54F54C0D2C8E7154F7D3C40B7B585E7A54F54C03929CC7B9C913C4030D5CC5A0A4854C03929CC7B9C913C4030D5CC5A0A4854C0D2C8E7154F7D3C40B7B585E7A54F54C0D2C8E7154F7D3C40,0,0,,-1.0,897591821148319744,louloudis_kim,"Orlando, FL",2063,2602,19812,14903,,,,{3},True
1430252367136559112,2021-08-24 19:35:11,"@ShawnAn90698883 @JohnCarneyDE My wife might have died for that reason.
Not covid.just needed hospital i think .
She was scared of them",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Georgetown, DE",0103000020E61000000100000005000000471CB28174DA52C00ABDFE243E554340471CB28174DA52C04E7E8B4E965A43405E82531F48D752C04E7E8B4E965A43405E82531F48D752C00ABDFE243E554340471CB28174DA52C00ABDFE243E554340,0,0,,-1.0,1406580598831992832,MichaelPaglia11,,2,8,116,382,,,,{3},True
1318303187640733696,2020-10-19 21:29:07,"@Shan19773 Baby Girl, Trust me. Life will get better. Vote on November 3rd to throw President Super Spreader out of office. I'm looking forward to see him dragged out of office in cuffs! It's worth the wait!! This is a very depressing time for most Americans. Me included.",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pennsylvania, USA",0103000020E61000000100000005000000BFF2203D452154C065506D7022DC4340BFF2203D452154C0CF30B5A50E4245404E42E90B21AC52C0CF30B5A50E4245404E42E90B21AC52C065506D7022DC4340BFF2203D452154C065506D7022DC4340,0,0,,-1.0,1305183604880936961,DragonsBloodML,"Pennsylvania, USA",186,403,772,1164,,,,{3},True
1307278474969710592,2020-09-19 11:20:51,"2020 is the herpes of years, it just keeps on giving
#2020wtf #RIPRBG #earthquake #fires #PoliceBrutality #Trump #COVID19","2020wtf,RIPRBG,earthquake,fires,PoliceBrutality,Trump,COVID19",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Portland, OR",0103000020E61000000100000005000000B62DCA6C90B25EC03C32569BFFB54640B62DCA6C90B25EC01250E10852D34640BD361B2B319E5EC01250E10852D34640BD361B2B319E5EC03C32569BFFB54640B62DCA6C90B25EC03C32569BFFB54640,0,0,,-1.0,44371358,AugustinaEliza,Portland Oregon,824,715,7071,8846,,,,{3},True
1329198874485878784,2020-11-18 23:04:41,"We developed two ""offline"" algorithms to identify HR & steps anomalies & used them to detect COVID-19 in 26/32 (81%) of individuals. We detect COVID-19 a median of 4 days before symptoms start. We also ran these algorithms on non-COVID-19 infections & detected 14/15 of those.
3/",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Los Altos Hills, CA",0103000020E61000000100000005000000EE940ED6FF8A5EC0797764AC36AB4240EE940ED6FF8A5EC005DD5ED218B34240DB519CA38E865EC005DD5ED218B34240DB519CA38E865EC0797764AC36AB4240EE940ED6FF8A5EC0797764AC36AB4240,0,0,,-1.0,10209612,tejaswini,"Stanford, CA",348,739,6382,942,,,,{3},True
1429862096490033153,2021-08-23 17:44:24,"I would’ve been vacationing in Russia right now if I would’ve stayed in New England, but here I am in San Francisco infected with Covid and all of my friends refusing to hang out with me even though I’m not contagious anymore.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Francisco, CA",0103000020E610000001000000050000000C772E8CF4A05EC0BF0E9C33A2DA42400C772E8CF4A05EC069E4F38AA7EA4240202A8D98D9965EC069E4F38AA7EA4240202A8D98D9965EC0BF0E9C33A2DA42400C772E8CF4A05EC0BF0E9C33A2DA4240,0,0,,-1.0,18183896,ValiumKing,"San Francisco / LA, California",284,538,9850,26064,,,,{3},True
1329163997728403457,2020-11-18 20:46:06,"@nypost ""As that the new sorts of viruses against the humans which has lengthy lifespan; amphibious, air-floater, winter(y), summer(y), it is equipped with its source; a miracle from Allah to live in all (seasonal) climates in order to be a worldwide chastisement"" https://t.co/E3DOLzvkyK",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Washington, DC",0103000020E6100000010000000500000005871744A44753C08F8AFF3BA266434005871744A44753C0D68BA19C687F43403FC7478B333A53C0D68BA19C687F43403FC7478B333A53C08F8AFF3BA266434005871744A44753C08F8AFF3BA2664340,0,0,http://pbs.twimg.com/media/EkEJyMNXgAUvDfW.jpg,-1.0,1108484548227198976,My_love__Allah,,746,4183,34454,41972,,,,{3},True
1328881156306182144,2020-11-18 02:02:11,"@DexTeacher In normal times it is. But in these times where we don’t know whose family doesn’t have a job, who has COVID and who has died from it in the house along with the traumas of depression and isolationism, it’s survive as best as you can",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","West Orange, NJ",0103000020E6100000010000000500000015E5D2F8859352C018CE35CCD060444015E5D2F8859352C0E8120EBDC569444053B131AF238E52C0E8120EBDC569444053B131AF238E52C018CE35CCD060444015E5D2F8859352C018CE35CCD0604440,0,0,,-1.0,176711444,LManiSViney,Jersey City,2540,2677,16389,23154,,,,{3},True
1429603111199457280,2021-08-23 00:35:17,"So I guess a question I have for anti-vax/anti-mask people is, acknowledging what you're AGAINST, what are you FOR? Like even if you don't believe that those measures help, what do you propose as a way to stop the spread?",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Washington, DC",0103000020E6100000010000000500000005871744A44753C08F8AFF3BA266434005871744A44753C0D68BA19C687F43403FC7478B333A53C0D68BA19C687F43403FC7478B333A53C08F8AFF3BA266434005871744A44753C08F8AFF3BA2664340,0,0,,-1.0,111119918,DMan_DC2020,"Washington, DC",247,1095,30267,16460,,,,{3},True
1429469866629681152,2021-08-22 15:45:49,Medical industry complex is for enslavement of comparative advantage @sherifflamb1 #NoM4A #RolloverInsurance #InvoicesAreTheft #VironsAreByproducts of bacterial-infections https://t.co/qWYpINYwu7,"NoM4A,RolloverInsurance,InvoicesAreTheft,VironsAreByproducts",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fair Haven, NJ",0103000020E61000000100000005000000B58B69A67B8352C060CC96AC8A2C4440B58B69A67B8352C0C9C6832D762F4440AEB8382A378152C0C9C6832D762F4440AEB8382A378152C060CC96AC8A2C4440B58B69A67B8352C060CC96AC8A2C4440,0,0,"http://pbs.twimg.com/media/E9Z_RHcWYAAyONP.jpg,http://pbs.twimg.com/media/E9Z_RH5X0A091pH.jpg",1.4294620061348864e+18,992527258480005122,frothanalysis,ProbsolveCaucus Gentrification,10,71,118,1278,,,,{3},True
1318267696681713668,2020-10-19 19:08:05,Covid doesn’t care if you’re tired of Covid.,,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","South Bradenton, FL",0103000020E610000001000000050000004AB6BA9C12A754C0C5E2378595723B404AB6BA9C12A754C0629D2ADF337A3B40856055BDFCA254C0629D2ADF337A3B40856055BDFCA254C0C5E2378595723B404AB6BA9C12A754C0C5E2378595723B40,0,0,,-1.0,51971224,Tierno158,A sunny place for shady people,7763,6600,379632,129681,,,,{3},True
1430160533999689738,2021-08-24 13:30:17,I don’t really care about Spider Man but I’ll gladly risk Covid Delta Plus Pro to see Willem Dafoe as the Green Goblin bust into another home yelling at an old lady to “FINISH IT”. #SpiderManNoWayHomeTrailer,SpiderManNoWayHomeTrailer,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Huntington Beach, CA",0103000020E610000001000000050000002ECA6C9049855DC03A3DEFC682D040402ECA6C9049855DC005DEC9A7C7E04040B8AF03E78C7A5DC005DEC9A7C7E04040B8AF03E78C7A5DC03A3DEFC682D040402ECA6C9049855DC03A3DEFC682D04040,0,0,,-1.0,1009374854657658880,TheGabrielRam,"Santa Ana, CA",64,2058,2926,3819,,,,{3},True
1430238375567663107,2021-08-24 18:39:35,"The Columbus Dispatch: Ohio reports 4,117 new COVID-19 cases Tuesday

https://t.co/Ahc5z252Vf",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Canal Winchester, OH",0103000020E610000001000000050000008B5242B0AAB554C0569FABADD8E743408B5242B0AAB554C07D59DAA9B9EE43406D59BE2EC3B154C07D59DAA9B9EE43406D59BE2EC3B154C0569FABADD8E743408B5242B0AAB554C0569FABADD8E74340,0,0,,-1.0,32461021,RandyLudlow,"Columbus, Ohio",14326,1752,5632,56966,,,,{3},True
1328841207020183554,2020-11-17 23:23:27,"Everybody just chill. This is what the Rockefeller Xmas Tree looked like before it headed to NYC. Just needs a little time to be fluffed.

It's gonna be glorious I tell you! https://t.co/lsF9yxL7Ix",,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brooklyn, NY",0103000020E61000000100000005000000001B1021AE8252C07497C45911494440001B1021AE8252C076C6F7C5A55E44407EC4AF58C37652C076C6F7C5A55E44407EC4AF58C37652C07497C45911494440001B1021AE8252C07497C45911494440,0,0,http://pbs.twimg.com/media/EnD-CRIW8AM6jgV.jpg,1.3287923417721774e+18,62943428,MattKabel,"Brooklyn, NY",1313,927,10468,8627,,,,{3},True
1317806788138487808,2020-10-18 12:36:36,@JimCarrey @nbc @ABC Then watch you go to the black hole two days later and help spread Russian disinformation and Trump propaganda. 🙄,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charlotte, NC",0103000020E61000000100000005000000E8BD3104004354C07E1AF7E637804140E8BD3104004354C0BBD408FD4CB5414026DF6C73632954C0BBD408FD4CB5414026DF6C73632954C07E1AF7E637804140E8BD3104004354C07E1AF7E637804140,0,0,,-1.0,220863206,Tennesseine,"Charlotte, NC, USA",35553,8934,110056,46848,,,,{3},True
1307025393166233600,2020-09-18 18:35:11,And the quarantine continues.,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Warner Robins, GA",0103000020E610000001000000050000009F2287889BEE54C00491459A783F40409F2287889BEE54C01E1A16A3AE5540408D7A884677E354C01E1A16A3AE5540408D7A884677E354C00491459A783F40409F2287889BEE54C00491459A783F4040,0,0,,1.307025274949775e+18,1097919047868522498,PackGermany,"Georgia, USA",53,109,386,430,,,,{3},True
1430250018825510914,2021-08-24 19:25:51,They’re eating paste that’s for cattle to fight Covid! They don’t even believe in Covid WTF !!!! #TikTok https://t.co/nvyBqQzptk https://t.co/9QNMhZfqCq,TikTok,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Millbourne, PA",0103000020E61000000100000005000000B56E83DA6FD052C0C3D66CE525FB4340B56E83DA6FD052C032E719FB92FB43401CEF8E8CD5CF52C032E719FB92FB43401CEF8E8CD5CF52C0C3D66CE525FB4340B56E83DA6FD052C0C3D66CE525FB4340,0,0,"http://pbs.twimg.com/media/E9lEz5YXEAMy7gh.jpg,http://pbs.twimg.com/media/E9lEz5bWUAgK7Jw.jpg",-1.0,28281413,mkrull1,"Upper Darby, PA",2324,4692,13582,8013,,,,{3},True
1328804257743691776,2020-11-17 20:56:37,“Developers are NOT legally required to meet ANY of their promises. Why should we put our faith in @SFWDistrict when they won’t even listen to us or amend their plans? Is @CMPeterKoo so arrogant to assume our interests?” @Flushing_ADA https://t.co/RH7pDNPRVE,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Queens, NY",0103000020E61000000100000005000000F86D88F19A7D52C009C3802557454440F86D88F19A7D52C0844BC79C67664440103E9468C96C52C0844BC79C67664440103E9468C96C52C009C3802557454440F86D88F19A7D52C009C3802557454440,0,0,http://pbs.twimg.com/media/EnDca8eWEAck5nu.jpg,-1.0,90921407,MinKwonCenter,"Flushing, NY",2925,1925,4253,5895,,,,{3},True
1429804404207591426,2021-08-23 13:55:09,"FDA gives full approval to Pfizer COVID vaccine. Just a reminder, you read it here FIRST, three days ago…and here’s the proof. I’ve got sources throughout the US and around the world. Keep following for more scoops and exclusive content. https://t.co/DuPyBimCXX",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","West Hollywood, CA",0103000020E61000000100000005000000C216BB7D56995DC0605AD427B9094140C216BB7D56995DC09A9658198D0C4140DFF94509FA955DC09A9658198D0C4140DFF94509FA955DC0605AD427B9094140C216BB7D56995DC0605AD427B9094140,0,0,http://pbs.twimg.com/media/E9evhxaVgAMXd1q.jpg,-1.0,2234760798,MikeSington,Los Angeles and the World,30116,180,236769,42541,,,,{3},True
1307456765429190661,2020-09-19 23:09:18,"@lizwelle @TweetsByCollin Their dorms didn’t open until this week - AFTER the 1200 infections. They are testing all new arrivals and randomly testing the entire student body. It’s what they should have done from the beginning - but it’s in Ohio, where masks are mocked and tests are ridiculed.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","St Louis Park, MN",0103000020E61000000100000005000000B8E7F9D3465A57C0AF93FAB2B4754640B8E7F9D3465A57C0CD22145B417D46401B6327BC045557C0CD22145B417D46401B6327BC045557C0AF93FAB2B4754640B8E7F9D3465A57C0AF93FAB2B4754640,0,0,,-1.0,21320537,GRLitman,Minneapolis,4320,2991,8192,48010,,,,{3},True
1337885884574814209,2020-12-12 22:23:46,"@newyorknewart most #longhaulers have plenty of weird after effects /symptoms...we got ""better"" after having covid, but we are not the same or even fully recovered...we hope someone is studying our symptoms. I am grateful to be alive but not the person I was a year ago...",longhaulers,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brooklyn, NY",0103000020E61000000100000005000000001B1021AE8252C07497C45911494440001B1021AE8252C076C6F7C5A55E44407EC4AF58C37652C076C6F7C5A55E44407EC4AF58C37652C07497C45911494440001B1021AE8252C07497C45911494440,0,0,,-1.0,48112717,watergatesummer,nyc,7087,7658,303826,344362,,,,{3},True
1318305546374709248,2020-10-19 21:38:29,"@Hypnozzz511 @ElijahSchaffer Like vaccines, masks aren’t anywhere close to 100% effective, but they don’t need to be to work.",,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toronto, Ontario",0103000020E61000000100000005000000882D3D9AEAE853C0BC07E8BE9CB34540882D3D9AEAE853C09CFBABC77DED4540040473F4F8B953C09CFBABC77DED4540040473F4F8B953C0BC07E8BE9CB34540882D3D9AEAE853C0BC07E8BE9CB34540,0,0,,-1.0,3292162870,mimicoprobs,Mimico,117,118,3026,1317,,,,{3},True
1329066036629434374,2020-11-18 14:16:50,@GovMLG Also the traffic signs are wrong instead of saying  TWO WEEK RESET Should read TWO WEEK LOCKDOWN and STOP THE VIRUS should read DELAY THE VIRUS,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Albuquerque, NM",0103000020E610000001000000050000006762BA10ABB25AC07FA65EB7088241406762BA10ABB25AC05E66D828EB9B41402F698CD6519E5AC05E66D828EB9B41402F698CD6519E5AC07FA65EB7088241406762BA10ABB25AC07FA65EB708824140,0,0,,-1.0,29305661,disneydoxies,"iPhone: 31.078573,-97.344727",200,211,56,4197,,,,{3},True
1317882340010455041,2020-10-18 17:36:49,@RBReich What lies? Biden is corrupt? Hillary is corrupt? The Russia hoax? The China Virus? Please tell me.,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reno, NV",0103000020E61000000100000005000000A114ADDC0BFD5DC0670DDE57E5AC4340A114ADDC0BFD5DC09F3D97A949D64340E0D6DD3CD5EC5DC09F3D97A949D64340E0D6DD3CD5EC5DC0670DDE57E5AC4340A114ADDC0BFD5DC0670DDE57E5AC4340,0,0,,-1.0,390796493,b5forks,United States,1242,1370,57333,87173,,,,{3},True
1429972479330590720,2021-08-24 01:03:01,@NYGovCuomo I don't live in New York. I watched you every morning reporting the Covid19 stats. It helped since no one else was doing it. Thank you and stay positive.,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Martha Lake, WA",0103000020E6100000010000000500000013F4177AC4905EC0849F38807EE9474013F4177AC4905EC085268925E5F047406798DA52078E5EC085268925E5F047406798DA52078E5EC0849F38807EE9474013F4177AC4905EC0849F38807EE94740,0,0,,-1.0,2423854210,corozon4u_cora,"Washington, USA",821,2097,24798,26677,,,,{3},True
